block_id,center_x_utm,center_y_utm,lat,lon,min_elev_m,max_elev_m,mean_elev_m,max_slope_deg,mean_slope_deg,steep_ratio,mean_aspect_deg
BLK_1KM_2927,424000.7034563383,2558024.0398665443,23.12928,92.25772,33.75149917602539,71.21646118164062,52.06921428957613,23.361114501953125,7.396100001351644,0.0,181.57554336072664
BLK_1KM_2928,424000.7034563383,2559024.0398665443,23.13831,92.25767,31.5400447845459,88.19110870361328,41.653587262110726,27.678516387939453,6.91794932012327,0.0,186.73959234429063
BLK_1KM_2929,424000.7034563383,2560024.0398665443,23.14734,92.25762,31.72370338439941,121.67687225341795,62.34975129757785,33.08610916137695,10.91928660250865,0.004,190.3716749567474
BLK_1KM_2930,424000.7034563383,2561024.0398665443,23.15637,92.25757,58.91312026977539,134.61117553710938,97.90832497771837,33.3265495300293,11.287662934491978,0.005,211.4440313057041
BLK_1KM_2931,424000.7034563383,2562024.0398665443,23.16541,92.25752,35.72382354736328,124.51166534423828,85.05470101643598,39.29484939575195,14.220981901492214,0.055,190.61082125865053
BLK_1KM_2932,424000.7034563383,2563024.0398665443,23.17444,92.25747,38.31966018676758,157.70509338378906,117.2659088451557,38.638702392578125,13.89513611051038,0.017,186.64865376297575
BLK_1KM_2933,424000.7034563383,2564024.0398665443,23.18347,92.25742,70.19359588623047,173.702880859375,119.70012435121107,43.61554718017578,15.714031074286332,0.02,182.98767301038063
BLK_1KM_2934,424000.7034563383,2565024.0398665443,23.1925,92.25737,36.06105041503906,118.57254028320312,56.1361375432526,27.980926513671875,9.862214296334342,0.0,177.82474589100346
BLK_1KM_2935,424000.7034563383,2566024.0398665443,23.20154,92.25732,38.03916549682617,104.2982940673828,69.72234537197232,23.6643123626709,10.664574435012977,0.0,171.04079260380624
BLK_1KM_2936,424000.7034563383,2567024.0398665443,23.21057,92.25727,58.3807258605957,132.8467559814453,85.7520610516934,27.597761154174805,11.075638334168897,0.0,172.71751058377896
BLK_1KM_2937,424000.7034563383,2568024.0398665443,23.2196,92.25722,55.11283874511719,114.16181182861328,76.6427741133218,24.31108665466309,10.664549091695502,0.0,167.98072556228374
BLK_1KM_2938,424000.7034563383,2569024.0398665443,23.22863,92.25717,56.26537322998047,152.44528198242188,85.99739132785467,30.19849395751953,11.588356097264274,0.001,186.02727616782008
BLK_1KM_2939,424000.7034563383,2570024.0398665443,23.23767,92.25712,49.13143539428711,142.63636779785156,95.26832828719724,36.7747917175293,11.567220615268166,0.003,186.1285413062284
BLK_1KM_2940,424000.7034563383,2571024.0398665443,23.2467,92.25707,51.396034240722656,136.57156372070312,84.81290549307958,28.95463180541992,12.175816730644463,0.0,187.48910575259515
BLK_1KM_2941,424000.7034563383,2572024.0398665443,23.25573,92.25702,62.00019836425781,152.17784118652344,108.47817095588236,32.8961067199707,10.880331926804812,0.005,198.46926526292336
BLK_1KM_2942,424000.7034563383,2573024.0398665443,23.26476,92.25697,92.5890121459961,161.6660614013672,126.50729887543253,32.13389205932617,10.007670577422145,0.002,214.24436364619376
BLK_1KM_2943,424000.7034563383,2574024.0398665443,23.27379,92.25692,79.66311645507812,156.70042419433594,125.4134948096886,33.37208557128906,10.716780824232266,0.003,190.30676903114187
BLK_1KM_2944,424000.7034563383,2575024.0398665443,23.28283,92.25687,65.59284973144531,151.3453369140625,116.33350454152249,34.78306579589844,14.16205024059256,0.013,178.82484050605535
BLK_1KM_2945,424000.7034563383,2576024.0398665443,23.29186,92.25682,79.5689697265625,168.37533569335938,121.7271301903114,37.948036193847656,14.095382109645328,0.017,171.5756920415225
BLK_1KM_2946,424000.7034563383,2577024.0398665443,23.30089,92.25677,97.8973617553711,190.50694274902344,151.02289438502677,32.009544372558594,11.511287043226382,0.005,184.41035817736184
BLK_1KM_2947,424000.7034563383,2578024.0398665443,23.30992,92.25672,82.52095031738281,187.7806396484375,152.72614349048442,34.79362106323242,12.146139705882351,0.008,183.06736591695503
BLK_1KM_2948,424000.7034563383,2579024.0398665443,23.31896,92.25667,90.75643157958984,184.1752471923828,138.1473561851211,35.4299430847168,12.316218709450691,0.01,177.9132785467128
BLK_1KM_2949,424000.7034563383,2580024.0398665443,23.32799,92.25662,116.38482666015624,192.1436004638672,156.39949178200692,27.758079528808597,10.798327172091264,0.0,175.14300389273356
BLK_1KM_2950,424000.7034563383,2581024.0398665443,23.33702,92.25657,133.23721313476562,186.9244079589844,157.96393814878894,29.527050018310547,8.719113254217127,0.0,196.8391544117647
BLK_1KM_2951,424000.7034563383,2582024.0398665443,23.34605,92.25652,134.9524688720703,201.1967315673828,156.38101604278074,30.440265655517575,7.902454287823084,0.001,185.0866198752228
BLK_1KM_2952,424000.7034563383,2583024.0398665443,23.35509,92.25647,134.33792114257812,210.1357269287109,163.11956639273356,22.28667449951172,7.036300078395329,0.0,170.9281195934256
BLK_1KM_2953,424000.7034563383,2584024.0398665443,23.36412,92.25641,152.869384765625,220.56472778320312,187.51321907439447,24.454105377197266,8.937438331260813,0.0,167.0222750865052
BLK_1KM_2954,424000.7034563383,2585024.0398665443,23.37315,92.25636,124.88422393798828,217.25428771972656,183.67801146193773,31.436193466186523,11.677570488213668,0.006,189.99626946366783
BLK_1KM_2955,424000.7034563383,2586024.0398665443,23.38218,92.25631,110.52371978759766,256.6347961425781,169.947258866782,33.784149169921875,13.460922294009515,0.004,190.3130812067474
BLK_1KM_2956,424000.7034563383,2587024.0398665443,23.39121,92.25626,103.76530456542967,301.9494934082031,190.87186664438505,37.08306121826172,15.797868970031194,0.024,213.5251504010695
BLK_1KM_2957,424000.7034563383,2588024.0398665443,23.40025,92.25621,113.08820343017578,317.00177001953125,205.8166900951557,40.67216491699219,19.471007244809687,0.076,206.74591803633217
BLK_1KM_2958,424000.7034563383,2589024.0398665443,23.40928,92.25616,181.30105590820312,359.7981872558594,250.5473075259516,42.1338996887207,19.46398714586938,0.053,178.52238321799308
BLK_1KM_2959,424000.7034563383,2590024.0398665443,23.41831,92.25611,142.51683044433594,305.2093505859375,215.962937932526,39.64044952392578,20.25418333693772,0.069,178.5705963451557
BLK_1KM_2960,424000.7034563383,2591024.0398665443,23.42734,92.25606,124.48692321777344,291.9559326171875,185.1099426903114,42.42617034912109,18.48539887002595,0.069,185.4309039792388
BLK_1KM_2961,424000.7034563383,2592024.0398665443,23.43638,92.25601,143.11753845214844,370.3219909667969,230.3274286987522,36.0683708190918,19.053977272727277,0.061,181.01029133244208
BLK_1KM_2962,424000.7034563383,2593024.0398665443,23.44541,92.25596,167.9927520751953,313.97467041015625,222.60632028546712,37.94186401367188,17.45153343966263,0.017,196.48951124567475
BLK_1KM_2963,424000.7034563383,2594024.0398665443,23.45444,92.25591,187.6018218994141,327.882080078125,249.84245242214533,30.727087020874023,17.750746783088236,0.007,177.46266760380624
BLK_1KM_2964,424000.7034563383,2595024.0398665443,23.46347,92.25586,173.08328247070312,426.4495239257813,262.9848615916955,35.09971618652344,19.380670144896197,0.035,211.04236051038063
BLK_1KM_2965,424000.7034563383,2596024.0398665443,23.4725,92.25581,205.62271118164065,468.0838623046875,333.5081098615917,42.46588134765625,20.44916468425605,0.099,224.0980482266436
BLK_1KM_2966,424000.7034563383,2597024.0398665443,23.48154,92.25576,195.97161865234372,439.1532287597656,304.4661876114082,38.45669937133789,20.944475197749554,0.077,209.13761697860963
BLK_1KM_2967,424000.7034563383,2598024.0398665443,23.49057,92.25571,149.38751220703125,344.51953125,233.6762002595156,39.552154541015625,20.70617295631488,0.095,186.5632839532872
BLK_1KM_2968,424000.7034563383,2599024.0398665443,23.4996,92.25566,130.8579864501953,365.3724060058594,251.26935553633217,38.900089263916016,21.71149336342993,0.13,162.19778600778545
BLK_1KM_2969,424000.7034563383,2600024.0398665443,23.50863,92.25561,117.12167358398438,370.9077758789063,215.12233726211076,41.22484588623047,23.1070332774654,0.204,174.3103644031142
BLK_1KM_2970,424000.7034563383,2601024.0398665443,23.51767,92.25556,134.21517944335938,431.84619140625,246.23159061418684,39.29851531982422,22.00942602454585,0.1,137.72365646626298
BLK_1KM_2971,424000.7034563383,2602024.0398665443,23.5267,92.2555,139.45957946777344,448.6314392089844,257.93170677361854,42.70899200439453,22.671680035650624,0.114,116.89063892602496
BLK_1KM_2972,424000.7034563383,2603024.0398665443,23.53573,92.25545,119.70028686523438,338.3636169433594,212.62198583477507,44.03227233886719,21.669340668252595,0.151,140.36989078719722
BLK_1KM_2973,424000.7034563383,2604024.0398665443,23.54476,92.2554,145.18763732910156,393.943115234375,234.2468641868512,38.18061447143555,21.15746141057526,0.082,137.75481185121106
BLK_1KM_2974,424000.7034563383,2605024.0398665443,23.55379,92.25535,166.7066650390625,394.3697509765625,264.40376297577853,43.460567474365234,21.69861557904412,0.118,130.7154249567474
BLK_1KM_2975,424000.7034563383,2606024.0398665443,23.56283,92.2553,162.16278076171875,423.7687072753906,276.11107807093424,42.48426818847656,21.06497012867647,0.122,129.4535304930796
BLK_1KM_2976,424000.7034563383,2607024.0398665443,23.57186,92.25525,186.56466674804688,472.4641418457031,280.49897275086505,40.68238067626953,20.444253149329583,0.1,156.74937824394465
BLK_1KM_2977,424000.7034563383,2608024.0398665443,23.58089,92.2552,227.0462188720703,534.3836059570312,350.80305815508024,44.473670959472656,24.113173323306597,0.221,130.84710617201426
BLK_1KM_2978,424000.7034563383,2609024.0398665443,23.58992,92.25515,170.68113708496094,454.2448120117188,295.04809147923874,45.33563995361328,22.79455693122837,0.196,150.6902438365052
BLK_1KM_2979,424000.7034563383,2610024.0398665443,23.59895,92.2551,179.0023193359375,495.9285583496094,305.2926038062284,44.411231994628906,23.540863565095155,0.21,149.7118025519031
BLK_1KM_2980,424000.7034563383,2611024.0398665443,23.60799,92.25505,230.02818298339844,556.1302490234375,363.7309147923875,42.84577178955078,23.379234023572664,0.176,155.9752919550173
BLK_1KM_2981,424000.7034563383,2612024.0398665443,23.61702,92.25499,292.62286376953125,611.2483520507812,443.9739403114187,45.02888488769531,25.016108212586506,0.272,136.67337532439447
BLK_1KM_2982,424000.7034563383,2613024.0398665443,23.62605,92.25494,214.697265625,496.7843322753906,337.2106729055258,44.17779541015625,24.82184088123886,0.276,190.5627228163993
BLK_1KM_2983,424000.7034563383,2614024.0398665443,23.63508,92.25489,172.2610321044922,404.2522277832031,269.92017192906576,45.27898406982422,23.106502757352946,0.233,169.3274221453287
BLK_1KM_2984,424000.7034563383,2615024.0398665443,23.64411,92.25484,145.39492797851562,409.6052856445313,241.736375432526,40.043190002441406,23.20387516219723,0.21,153.26335423875432
BLK_1KM_2985,424000.7034563383,2616024.0398665443,23.65315,92.25479,149.11618041992188,405.1408081054688,245.60669874567475,55.2623176574707,21.605485645544984,0.144,154.13160953719722
BLK_1KM_2986,424000.7034563383,2617024.0398665443,23.66218,92.25474,139.52557373046875,337.9085388183594,228.2526221885813,42.8316764831543,20.584349318771626,0.108,159.87258055795849
BLK_1KM_2987,424000.7034563383,2618024.0398665443,23.67121,92.25469,174.6913299560547,353.757080078125,255.45632798573976,40.376800537109375,18.671498997326204,0.08,197.62497214795007
BLK_1KM_2988,424000.7034563383,2619024.0398665443,23.68024,92.25464,246.83792114257807,396.9527893066406,315.4604238754325,39.27731704711914,16.393218466154845,0.041,174.57689500432525
BLK_1KM_2989,424000.7034563383,2620024.0398665443,23.68927,92.25459,232.97288513183597,408.8052673339844,314.32677335640136,44.463470458984375,18.384039116565745,0.111,190.57066392733563
BLK_1KM_2990,424000.7034563383,2621024.0398665443,23.6983,92.25453,221.7393493652344,477.0399169921875,307.34099264705884,47.248966217041016,20.39171983131488,0.103,191.8990727724913
BLK_1KM_2991,424000.7034563383,2622024.0398665443,23.70734,92.25448,268.6577453613281,517.9161987304688,368.080071366782,40.35346984863281,21.1524417441609,0.134,217.52262651384083
BLK_1KM_2992,424000.7034563383,2623024.0398665443,23.71637,92.25443,315.0785522460937,564.6038818359375,429.3332497771836,43.18746948242188,22.109420259581107,0.128,222.72288602941177
BLK_1KM_2993,424000.7034563383,2624024.0398665443,23.7254,92.25438,218.4408721923828,497.46185302734375,345.3289089532872,47.09616088867188,22.951754771301903,0.208,220.4300659602076
BLK_1KM_2994,424000.7034563383,2625024.0398665443,23.73443,92.25433,252.5318603515625,500.3059692382813,364.72629217128025,42.61588668823242,25.50454152249135,0.295,203.8109726427336
BLK_1KM_2995,424000.7034563383,2626024.0398665443,23.74346,92.25428,206.5743408203125,536.415771484375,373.2784115484429,47.54166030883789,27.104953435878027,0.37,206.3550497404844
BLK_1KM_2996,424000.7034563383,2627024.0398665443,23.7525,92.25423,191.09881591796875,465.1578369140625,319.5633920847751,45.2140998840332,23.23880839100346,0.25,206.4519355536332
BLK_1KM_2997,424000.7034563383,2628024.0398665443,23.76153,92.25417,206.01190185546875,473.6435852050781,347.6714572192513,44.52280044555664,23.99075311942959,0.219,196.89733734402853
BLK_1KM_2998,424000.7034563383,2629024.0398665443,23.77056,92.25412,204.28810119628903,535.01171875,343.5327368079585,40.00343704223633,23.03725805579585,0.162,223.3304498269896
BLK_1KM_2999,424000.7034563383,2630024.0398665443,23.77959,92.25407,220.76019287109372,582.136962890625,369.1566825259516,41.93901824951172,25.513577259948097,0.304,229.17879541522493
BLK_1KM_3000,424000.7034563383,2631024.0398665443,23.78862,92.25402,234.0987701416016,641.027099609375,421.9984591262976,42.17905807495117,23.83941798226644,0.235,250.8397221020761
BLK_1KM_3001,424000.7034563383,2632024.0398665443,23.79765,92.25397,255.5397491455078,741.2657470703125,496.1333261245675,42.856422424316406,24.18527485672578,0.171,244.8972750865052
BLK_1KM_3002,424000.7034563383,2633024.0398665443,23.80669,92.25392,388.1237487792969,846.17626953125,645.2131795900178,42.63905715942383,23.772382603609625,0.203,252.46841577540107
BLK_1KM_3003,424000.7034563383,2634024.0398665443,23.81572,92.25387,471.1167907714844,855.5418701171875,685.0556877162629,37.588191986083984,20.805870188148788,0.115,277.1817419982699
BLK_1KM_3004,424000.7034563383,2635024.0398665443,23.82475,92.25381,373.63958740234375,845.0093994140625,603.1028871107267,47.22431182861328,23.30240491187284,0.169,272.28687283737025
BLK_1KM_3005,424000.7034563383,2636024.0398665443,23.83378,92.25376,466.0730285644531,827.0460205078125,633.5692041522491,43.810150146484375,19.18629365808824,0.106,263.7987402681661
BLK_1KM_3006,424000.7034563383,2637024.0398665443,23.84281,92.25371,351.0724182128906,746.3409423828125,559.8694852941177,44.89059066772461,21.09246593858132,0.142,283.548875432526
BLK_1KM_3007,424000.7034563383,2638024.0398665443,23.85184,92.25366,363.1112976074219,677.95849609375,550.3956105169341,39.16993713378906,18.63654989694741,0.085,263.2827540106952
BLK_1KM_3008,424000.7034563383,2639024.0398665443,23.86088,92.25361,378.1450500488281,704.641357421875,537.100508217993,40.121803283691406,18.833161561959344,0.11,256.9106833910035
BLK_1KM_3009,424000.7034563383,2640024.0398665443,23.86991,92.25356,223.33737182617188,631.7376708984375,447.4463938148789,41.51308059692383,20.73091648194204,0.117,280.0054876730104
BLK_1KM_3010,424000.7034563383,2641024.0398665443,23.87894,92.2535,210.5596160888672,541.9384765625,345.79617214532874,43.94650268554688,23.04289440960208,0.204,255.7573529411765
BLK_1KM_3011,424000.7034563383,2642024.0398665443,23.88797,92.25345,214.4732666015625,534.411865234375,333.7218858131488,44.34613037109375,22.764937351319205,0.203,242.73940311418684
BLK_1KM_3012,424000.7034563383,2643024.0398665443,23.897,92.2534,158.1314697265625,449.92034912109375,256.7917223707665,40.43157196044922,21.427530706885022,0.124,238.13098819073085
BLK_1KM_3013,424000.7034563383,2644024.0398665443,23.90603,92.25335,133.49200439453125,394.586669921875,233.8194744809689,40.225379943847656,19.687613200151382,0.066,235.2865214100346
BLK_1KM_3014,424000.7034563383,2645024.0398665443,23.91507,92.2533,120.17414855957033,378.88421630859375,220.0919928633218,39.193450927734375,19.07546902032872,0.092,236.74875648788927
BLK_1KM_3015,424000.7034563383,2646024.0398665443,23.9241,92.25324,102.98597717285156,376.1026916503906,187.62798713235293,35.11220932006836,17.8456051308391,0.073,226.4604509083045
BLK_1KM_3016,424000.7034563383,2647024.0398665443,23.93313,92.25319,90.8108367919922,280.6304931640625,153.46042387543253,38.395599365234375,17.38646531682526,0.055,215.142571366782
BLK_1KM_3017,424000.7034563383,2648024.0398665443,23.94216,92.25314,76.30618286132812,252.5297698974609,131.4610628342246,36.70842361450195,17.218861408199643,0.063,211.47083890374333
BLK_1KM_3018,424000.7034563383,2649024.0398665443,23.95119,92.25309,90.0644302368164,253.7627868652344,152.7501892301038,36.04464721679688,18.45893030925605,0.036,212.78654844290656
BLK_1KM_3019,424000.7034563383,2650024.0398665443,23.96022,92.25304,82.74647521972656,222.90463256835935,138.57609753460207,40.90727615356445,18.668365795307093,0.055,210.97799524221452
BLK_1KM_3020,424000.7034563383,2651024.0398665443,23.96926,92.25298,85.89120483398438,236.27239990234372,150.06721723615917,35.325408935546875,17.893791225129757,0.028,217.3431823096886
BLK_1KM_3021,424000.7034563383,2652024.0398665443,23.97829,92.25293,92.57857513427734,257.51055908203125,158.39809958910035,40.99939727783203,18.249011610618517,0.039,217.35342776816609
BLK_1KM_3022,424000.7034563383,2653024.0398665443,23.98732,92.25288,112.40217590332033,238.4777984619141,167.10330612024222,33.19131088256836,15.315081639273355,0.007,208.16350832612457
BLK_1KM_3023,424000.7034563383,2654024.0398665443,23.99635,92.25283,0.0,261.2556457519531,162.655623328877,76.18275451660156,18.466957024286987,0.072,199.2300997103387
BLK_1KM_3024,424000.7034563383,2655024.0398665443,24.00538,92.25278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLK_1KM_3025,425000.7034563383,2544024.0398665443,23.00286,92.26817,0.0,60.05770492553711,37.46047118295848,42.23607635498047,6.229944988105537,0.057,159.3783250432526
BLK_1KM_3026,425000.7034563383,2545024.0398665443,23.0119,92.26812,29.12250518798828,59.18655014038086,43.42776140787197,16.636011123657227,5.434712235077854,0.0,182.46545198961937
BLK_1KM_3027,425000.7034563383,2546024.0398665443,23.02093,92.26807,28.5,56.14049530029297,39.55824908088236,17.686767578125,5.969733960700758,0.0,193.2938112745098
BLK_1KM_3028,425000.7034563383,2547024.0398665443,23.02996,92.26802,31.205602645874023,61.696624755859375,39.689057769247405,18.865619659423828,6.3380126953125,0.0,192.1351373269896
BLK_1KM_3029,425000.7034563383,2548024.0398665443,23.039,92.26797,32.020992279052734,67.3910140991211,44.731705503892734,19.52132225036621,7.375636962045847,0.0,210.93370188148788
BLK_1KM_3030,425000.7034563383,2549024.0398665443,23.04803,92.26792,31.408056259155277,92.10304260253906,48.50476454368512,20.4538688659668,6.979365470912629,0.0,208.51048875432525
BLK_1KM_3031,425000.7034563383,2550024.0398665443,23.05706,92.26787,29.858312606811523,93.9285125732422,49.6875946150519,28.32832336425781,8.429182323205017,0.0,208.46077530276816
BLK_1KM_3032,425000.7034563383,2551024.0398665443,23.06609,92.26782,28.5,91.35260009765624,63.25410817736186,24.905351638793945,8.156733929367201,0.0,211.518131684492
BLK_1KM_3033,425000.7034563383,2552024.0398665443,23.07513,92.26778,36.163204193115234,101.89002227783205,75.65230995891004,21.09425926208496,8.596708409926471,0.0,213.7043009299308
BLK_1KM_3034,425000.7034563383,2553024.0398665443,23.08416,92.26773,37.85708618164063,95.62730407714844,65.84481104022491,32.017066955566406,12.795900971831747,0.001,203.9195366565744
BLK_1KM_3035,425000.7034563383,2554024.0398665443,23.09319,92.26768,45.90499877929688,91.0489273071289,72.51749026816609,28.844764709472656,11.298191162954152,0.0,191.98980860726644
BLK_1KM_3036,425000.7034563383,2555024.0398665443,23.10222,92.26763,52.00894927978516,94.00487518310548,71.6248107698962,25.97345924377441,9.640686668739187,0.0,190.92045577422147
BLK_1KM_3037,425000.7034563383,2556024.0398665443,23.11126,92.26758,43.32575988769531,88.16159057617188,64.13404495320856,22.157196044921875,8.10650623885918,0.0,189.67433990641712
BLK_1KM_3038,425000.7034563383,2557024.0398665443,23.12029,92.26753,47.45137405395508,80.98821258544922,65.76198232050173,20.073097229003903,6.618007356320286,0.0,203.0280060553633
BLK_1KM_3039,425000.7034563383,2558024.0398665443,23.12932,92.26748,34.65388107299805,81.64623260498047,54.938310986159166,32.24026107788086,8.179001540873703,0.002,189.3016598183391
BLK_1KM_3040,425000.7034563383,2559024.0398665443,23.13835,92.26743,33.42350006103516,144.3857879638672,75.52301849048443,43.2798957824707,14.057775160845589,0.033,209.89693717560556
BLK_1KM_3041,425000.7034563383,2560024.0398665443,23.14739,92.26738,46.82404327392578,154.505126953125,94.2374972967128,42.10081481933594,16.006623053633216,0.054,206.2379974048443
BLK_1KM_3042,425000.7034563383,2561024.0398665443,23.15642,92.26733,64.41167449951172,165.5601043701172,116.44029216800357,32.49066925048828,14.54101040274064,0.006,201.12082219251337
BLK_1KM_3043,425000.7034563383,2562024.0398665443,23.16545,92.26729,73.20266723632812,171.57254028320312,126.52689770761246,26.558473587036133,10.618958153114187,0.0,219.18841911764707
BLK_1KM_3044,425000.7034563383,2563024.0398665443,23.17448,92.26724,34.89750289916992,159.9620361328125,121.53384515570934,44.417930603027344,14.40509772383218,0.095,215.419915116782
BLK_1KM_3045,425000.7034563383,2564024.0398665443,23.18352,92.26719,32.14988708496094,162.36129760742188,72.79088046064014,44.77764892578125,16.168316798226645,0.064,164.73961937716263
BLK_1KM_3046,425000.7034563383,2565024.0398665443,23.19255,92.26714,34.7242317199707,102.3926239013672,51.31616295415225,27.76065444946289,8.739421699286332,0.0,175.0715019463668
BLK_1KM_3047,425000.7034563383,2566024.0398665443,23.20158,92.26709,35.60879898071289,89.70674133300781,48.9733354509083,23.8122615814209,5.245965766246756,0.0,163.6549794550173
BLK_1KM_3048,425000.7034563383,2567024.0398665443,23.21061,92.26704,36.02694320678711,98.57966613769533,62.56314059714795,27.223812103271484,7.421609535149287,0.0,155.3764343805704
BLK_1KM_3049,425000.7034563383,2568024.0398665443,23.21965,92.26699,36.96056365966797,117.75487518310548,78.61752541089966,27.53610610961914,8.353040015408737,0.0,152.93344506920414
BLK_1KM_3050,425000.7034563383,2569024.0398665443,23.22868,92.26694,68.87629699707031,152.41555786132812,109.73826773356402,20.59746742248535,7.587788406952854,0.0,144.87249945934255
BLK_1KM_3051,425000.7034563383,2570024.0398665443,23.23771,92.26689,46.81172943115234,150.4259490966797,108.62821691176472,31.49610137939453,11.280773545631488,0.003,163.2874134948097
BLK_1KM_3052,425000.7034563383,2571024.0398665443,23.24674,92.26684,56.48819732666016,159.14385986328125,105.97092614619378,28.296405792236328,10.506607002865485,0.0,167.14595047577853
BLK_1KM_3053,425000.7034563383,2572024.0398665443,23.25578,92.26679,81.74362182617188,162.68264770507812,136.3936190953654,34.47061920166016,8.87692527295009,0.003,159.8792752896613
BLK_1KM_3054,425000.7034563383,2573024.0398665443,23.26481,92.26674,114.849853515625,169.8738250732422,142.66529249567475,26.68091583251953,9.16664076016436,0.0,174.0466857698962
BLK_1KM_3055,425000.7034563383,2574024.0398665443,23.27384,92.26669,114.92215728759766,167.5028533935547,144.91325151384083,28.54656982421875,8.425915569582612,0.0,197.16422469723184
BLK_1KM_3056,425000.7034563383,2575024.0398665443,23.28287,92.26664,80.33474731445312,176.822265625,137.15222210207614,32.02042770385742,12.162357739511243,0.008,193.80053795415225
BLK_1KM_3057,425000.7034563383,2576024.0398665443,23.29191,92.26659,81.38252258300781,163.60426330566406,129.65422253460207,37.860198974609375,11.362455057850346,0.006,183.59476373269896
BLK_1KM_3058,425000.7034563383,2577024.0398665443,23.30094,92.26655,88.76077270507812,169.57456970214844,133.4411903966132,32.557716369628906,11.45834377785205,0.004,178.53732174688056
BLK_1KM_3059,425000.7034563383,2578024.0398665443,23.30997,92.2665,78.35479736328125,169.11083984375,136.07115051903114,41.076053619384766,10.77166853644031,0.008,155.53335856401384
BLK_1KM_3060,425000.7034563383,2579024.0398665443,23.319,92.26645,79.5013198852539,175.4937744140625,131.0647437283737,34.90453338623047,12.127225143274222,0.01,180.279303633218
BLK_1KM_3061,425000.7034563383,2580024.0398665443,23.32804,92.2664,90.75524139404295,180.43826293945312,140.83488321799308,38.18672943115234,11.058997553525089,0.014,178.8276384083045
BLK_1KM_3062,425000.7034563383,2581024.0398665443,23.33707,92.26635,137.4318389892578,193.62876892089844,167.16608996539793,25.89388656616211,8.21766530601211,0.0,182.54622621107268
BLK_1KM_3063,425000.7034563383,2582024.0398665443,23.3461,92.2663,149.5308837890625,206.97218322753903,178.31614861853834,27.91974830627441,8.504559032419786,0.0,175.4480280748663
BLK_1KM_3064,425000.7034563383,2583024.0398665443,23.35513,92.26625,150.42478942871094,202.98782348632807,176.27026113754326,26.197296142578125,8.738754325259515,0.0,196.05102454584772
BLK_1KM_3065,425000.7034563383,2584024.0398665443,23.36416,92.2662,136.3495635986328,220.04026794433597,182.67201016435988,36.02889251708984,9.34940409412846,0.008,195.17263192041523
BLK_1KM_3066,425000.7034563383,2585024.0398665443,23.3732,92.26615,100.17337799072266,218.14544677734372,150.96061310553634,42.34926223754883,14.608482915224911,0.015,159.54846993944636
BLK_1KM_3067,425000.7034563383,2586024.0398665443,23.38223,92.2661,100.89328002929688,254.96099853515625,144.1573313148789,34.095516204833984,14.801298253676473,0.014,164.9879163062284
BLK_1KM_3068,425000.7034563383,2587024.0398665443,23.39126,92.26605,107.1250991821289,299.6602783203125,198.07105057932264,35.103721618652344,16.89730601047237,0.02,151.59785817736184
BLK_1KM_3069,425000.7034563383,2588024.0398665443,23.40029,92.266,125.80892944335938,324.2265625,200.1161467344291,38.32732009887695,19.163146761461935,0.05,157.11734969723184
BLK_1KM_3070,425000.7034563383,2589024.0398665443,23.40933,92.26595,163.08761596679688,501.576171875,244.94974589100343,49.07483673095703,20.285212005298444,0.084,197.48649708044985
BLK_1KM_3071,425000.7034563383,2590024.0398665443,23.41836,92.2659,180.0997772216797,565.3094482421875,374.8960315743944,50.20191955566406,24.18601657115052,0.26,217.13132569204151
BLK_1KM_3072,425000.7034563383,2591024.0398665443,23.42739,92.26585,188.87586975097656,540.0418701171875,397.6330017301038,51.21659851074219,25.862220209775085,0.29,200.65306012110727
BLK_1KM_3073,425000.7034563383,2592024.0398665443,23.43642,92.2658,226.4496612548828,509.9533081054688,400.160929144385,43.841102600097656,25.54513424688057,0.306,202.24557152406416
BLK_1KM_3074,425000.7034563383,2593024.0398665443,23.44545,92.26575,194.4576416015625,455.6999816894531,338.3234753460208,39.62832260131836,22.64611605211938,0.192,215.05309256055364
BLK_1KM_3075,425000.7034563383,2594024.0398665443,23.45449,92.2657,207.3779754638672,450.3869018554688,326.8602941176471,42.38569641113281,23.64397031790657,0.225,165.0261543036332
BLK_1KM_3076,425000.7034563383,2595024.0398665443,23.46352,92.26565,231.36871337890625,448.7247619628906,308.0496053200692,39.94219207763672,21.758410602292383,0.146,177.544928633218
BLK_1KM_3077,425000.7034563383,2596024.0398665443,23.47255,92.2656,174.5906982421875,457.6048583984375,286.24197123702425,42.880149841308594,23.329606739294984,0.224,161.95716641435988
BLK_1KM_3078,425000.7034563383,2597024.0398665443,23.48158,92.26555,168.82774353027344,387.5028381347656,277.64410650623887,38.196022033691406,21.60640875668449,0.105,144.31664995543673
BLK_1KM_3079,425000.7034563383,2598024.0398665443,23.49062,92.2655,160.10508728027344,358.4834899902344,256.21756055363323,38.430397033691406,20.903631190527683,0.102,187.81412197231836
BLK_1KM_3080,425000.7034563383,2599024.0398665443,23.49965,92.26545,126.75249481201172,293.0758972167969,211.54555038927336,38.82823944091797,21.066298118512112,0.118,185.80414684256056
BLK_1KM_3081,425000.7034563383,2600024.0398665443,23.50868,92.2654,106.3143539428711,285.7120361328125,168.0343858131488,38.60208511352539,18.698257393490483,0.081,192.53323691609
